Mesh,Class,Number of faces,Number of vertices,Type of faces,Bounding box volume,Centroid,Normalized number of faces,Normalized number of vertices,Normalized bounding box volume,Normalized centroid
702,blade,8000,4019,triangles,0.003273306168159854,[ 8.36966590e-07 -6.68426151e-07  1.26821877e-03],8000,4019,0.0032983406675663627,[-1.60847152e-18  3.24931533e-18 -2.16782164e-16]
835,furniture,6240,3332,triangles,0.18028974022750266,[ 4.88957572e-05  1.65529599e-02 -4.72633218e-03],6240,3332,0.18023685815054186,[ 7.62528629e-17 -1.59207215e-18  1.69099095e-17]
890,furniture,7643,3842,triangles,0.36594969308415354,[-0.00609191 -0.01894715 -0.00285408],7643,3842,0.35289314906479813,[-2.64985558e-17  6.04019697e-17 -2.71067475e-17]
847,furniture,7642,3869,triangles,0.11521419936179403,[-0.00098887  0.00148171 -0.00110522],7642,3869,0.11624458138002962,[2.18335731e-17 5.96719767e-16 4.27193030e-17]
838,furniture,7642,3837,triangles,0.1656563382977308,[ 0.00463722 -0.00186173  0.00049614],7642,3837,0.16113142165561445,[ 4.46027832e-17 -2.01819275e-18  2.95585668e-17]
814,furniture,8544,4523,triangles,0.28270777668486313,[ 7.66569319e-08  4.99720099e-02 -3.11964499e-03],8544,4523,0.21243496839552162,[-1.69920824e-17 -9.07091240e-16  1.46882715e-16]
868,furniture,7642,3811,triangles,0.061209414612834995,[0.00596155 0.03469556 0.00252615],7642,3811,0.06362151401727444,[3.46052526e-17 7.34230018e-16 9.94131743e-18]
852,furniture,7642,3736,triangles,0.1647352024536935,[-0.01944315  0.0286602  -0.00699234],7642,3736,0.19665005788385279,[-2.31843750e-16  5.54160572e-16 -2.74576638e-16]
832,furniture,7643,4264,triangles,0.1311175218100013,[-0.00136789  0.00047854 -0.00376188],7643,4264,0.13004725443782517,[-5.69171560e-17  1.55962381e-17  1.19184941e-17]
803,furniture,9924,5089,triangles,0.30104638159697616,[-0.00019898  0.00597223 -0.00072327],9924,5089,0.31209682066515737,[ 1.07464909e-17 -1.89473118e-17  1.28993342e-16]
824,furniture,7628,3923,triangles,0.20512913416255407,[ 0.00364869  0.02465551 -0.00307986],7628,3923,0.17754753662919442,[-3.55169487e-18  1.58729630e-16 -1.47161859e-18]
806,furniture,7619,3808,triangles,0.026413341999285366,[ 0.0011626  -0.01603676 -0.00284339],7619,3808,0.024026551874216442,[ 2.46469220e-17 -1.01822073e-16  2.30871286e-18]
895,furniture,6400,3398,triangles,0.19591081308132116,[-1.69603492e-04  1.22294620e-02 -2.42543374e-06],6400,3398,0.1961103113570337,[-8.30870262e-17  1.21804339e-16 -7.48453029e-17]
858,furniture,7168,3978,triangles,0.04999999529437038,[-2.51368792e-10 -1.88526962e-10 -5.06200857e-18],7168,3978,0.04999999536978102,[-2.95836201e-17  2.40241322e-16  4.19159428e-18]
880,furniture,7642,4031,triangles,0.10985746319408107,[-0.00489241  0.00516875  0.00147128],7642,4031,0.10889335924219036,[-1.52356145e-16 -1.86560021e-16  7.54241070e-17]
892,furniture,7560,3732,triangles,0.16856402545176097,[ 0.0038046  -0.00924874 -0.0007788 ],7560,3732,0.1647739421931408,[3.18534647e-17 1.48420189e-16 2.82613042e-18]
802,furniture,7640,4281,triangles,0.17757233599968572,[-0.00459528 -0.04492301 -0.00488807],7640,4281,0.13717655439732193,[-2.59337310e-18 -1.62769173e-15 -1.38745461e-17]
845,furniture,7642,3920,triangles,0.16359910729667357,[ 0.0596909   0.0278094  -0.03013514],7642,3920,0.1942401114831037,[1.13779451e-15 5.44448273e-16 1.86479233e-16]
815,furniture,8544,4523,triangles,0.16331018687887322,[ 4.21199520e-08  4.73760675e-02 -2.45904087e-03],8544,4523,0.12447033928905409,[-1.46172410e-17 -7.86471387e-16  8.00972033e-18]
805,furniture,7640,3787,triangles,0.4200365812937314,[ 0.00225077  0.00107853 -0.01611102],7640,3787,0.42276648592263516,[-1.22470470e-17 -5.55844430e-17 -4.44294427e-17]
823,furniture,7642,3856,triangles,0.2703272327249421,[ 0.01798452  0.02996663 -0.00290241],7642,3856,0.22715081849615082,[1.59655743e-16 1.56801727e-16 8.03443296e-17]
863,furniture,7642,4290,triangles,0.1028714592391515,[ 0.00265069 -0.01492905  0.00575371],7642,4290,0.1126650223297981,[-4.41197195e-16 -3.46731191e-16 -7.49651248e-18]
877,furniture,7642,3867,triangles,0.3316091419066098,[ 0.0240849  -0.01044413  0.00124315],7642,3867,0.2994306891474306,[ 1.64652936e-17 -3.31028484e-17  1.37432088e-16]
809,furniture,7642,3857,triangles,0.03562246348744224,[ 5.16346618e-05  2.76856989e-02 -1.55677800e-02],7642,3857,0.042261088235537383,[5.75782472e-18 4.20759270e-16 4.53132980e-17]
829,furniture,7642,3845,triangles,0.10759668209409448,[ 0.00603183 -0.00168014  0.00358918],7642,3845,0.10488979589563621,[ 7.31967586e-18  4.84820246e-18 -1.46718355e-18]
825,furniture,9568,4807,triangles,0.12927412810935945,[-3.37656900e-04  1.47151365e-02  7.19134640e-05],9568,4807,0.11850067127249311,[6.74402170e-18 3.60562653e-16 1.27097094e-16]
800,furniture,7643,3907,triangles,0.38140711385429416,[ 0.00788305 -0.01946049 -0.00033908],7643,3907,0.34012710265500173,[3.08813635e-17 5.85261157e-16 4.40451929e-19]
801,furniture,7642,3875,triangles,0.2081997021770952,[ 0.00187442 -0.11582967  0.0378966 ],7642,3875,0.11143158099080254,[3.11721974e-17 8.62027295e-16 1.18747306e-16]
836,furniture,7643,3929,triangles,0.24999997129005844,[0.04971818 0.00629886 0.01981429],7643,3929,0.18811772453105294,[1.50144313e-16 1.17576193e-17 5.22954887e-16]
862,furniture,7643,3863,triangles,0.2934599794920336,[-0.00366557 -0.02099482 -0.00272995],7643,3863,0.29831973231883196,[ 6.12663198e-17 -1.22144651e-17  5.85144726e-17]
859,furniture,7642,4019,triangles,0.20807898560088123,[-0.00208108 -0.00580816  0.00149029],7642,4019,0.20099291654086673,[-2.95580651e-18 -4.19337783e-17  8.52211503e-18]
879,furniture,8896,4383,triangles,0.18750077215580835,[-0.00049909  0.00562447  0.00067377],8896,4383,0.1869404165169107,[-1.81490942e-17  1.62353969e-16 -6.73466910e-18]
822,furniture,7624,3826,triangles,0.2421879924452216,[-5.40753582e-06  2.13256146e-03 -4.34012183e-04],7624,3826,0.239115355302829,[-2.51276464e-18 -1.54930847e-16  1.10488193e-16]
831,furniture,7642,3827,triangles,0.15232335829955757,[-0.00055662  0.00645797  0.01620058],7642,3827,0.15283321295651972,[-6.74198670e-17  6.27347084e-19 -2.22798872e-17]
875,furniture,7643,4262,triangles,0.09512018623155698,[-0.00378109 -0.00386456  0.00047971],7643,4262,0.0929944697782899,[-2.80441637e-16  8.14758345e-17  6.18183486e-18]
833,furniture,8796,4634,triangles,0.19645126432919166,[ 0.0032166   0.0072822  -0.00035706],8796,4634,0.20029200517551335,[3.01993121e-17 1.13705621e-16 7.76365497e-17]
857,furniture,7642,3852,triangles,0.21124423431321024,[-0.0045057   0.00753422  0.00303224],7642,3852,0.2170595421907883,[ 1.16693029e-17 -1.63327007e-16  1.54231418e-18]
811,furniture,6752,3515,triangles,0.24744286012491232,[2.41637666e-08 4.66382019e-02 5.49776657e-04],6752,3515,0.18935858619042384,[ 4.48748040e-17 -5.11871247e-16 -1.44404008e-16]
861,furniture,7642,3857,triangles,0.12116748911899099,[0.00272738 0.01044864 0.00209918],7642,3857,0.11920610865287577,[4.08022073e-17 5.06264002e-16 2.14035283e-16]
865,furniture,7643,4246,triangles,0.15509997076203574,[ 0.02962243 -0.00404379  0.01222174],7643,4246,0.15892481949722798,[-7.09087627e-16  1.46948973e-17  4.19001497e-17]
808,furniture,7643,4207,triangles,0.2281259106219631,[ 0.00133122  0.04231113 -0.01798127],7643,4207,0.17879497458058352,[ 3.66819587e-18  1.22726222e-16 -2.90041477e-17]
893,furniture,7643,3933,triangles,0.23634123259184522,[-0.02207419 -0.10935353  0.0021029 ],7643,3933,0.1305694299187307,[-2.85219767e-16 -3.99149595e-17  8.63224513e-17]
887,furniture,9856,4960,triangles,0.23263914317848386,[-1.40010166e-05 -1.71022005e-02 -2.63217297e-03],9856,4960,0.23261960116592179,[ 8.26735633e-17 -8.38996211e-16 -2.78770063e-16]
876,furniture,7642,4042,triangles,0.672926620511856,[ 0.01384137 -0.00714552  0.01168628],7642,4042,0.6200039731678447,[3.61193290e-17 8.68649262e-18 6.87777945e-17]
860,furniture,7642,3855,triangles,0.2244505818341978,[-0.10218819 -0.04763671 -0.01077745],7642,3855,0.12847956411199002,[ 2.58700684e-15  9.90704852e-17 -1.75220121e-16]
837,furniture,7643,4107,triangles,0.16360570211340048,[-0.00144081  0.00164189 -0.03237754],7643,4107,0.16227184576810197,[-3.82509272e-17  1.27052550e-18 -2.34634972e-16]
898,furniture,7642,4249,triangles,0.18732154135189877,[-0.01714425 -0.0479799  -0.00624594],7642,4249,0.16930234128514027,[ 3.88016284e-18  5.84506685e-17 -9.13210043e-17]
813,furniture,6752,3515,triangles,0.09879067411348173,[8.40276757e-09 4.59468357e-02 3.65487907e-04],6752,3515,0.07588831369102947,[3.03218806e-18 9.87798432e-16 6.73852471e-17]
874,furniture,7643,4067,triangles,0.14923492691493376,[5.88414897e-03 2.76865004e-04 9.46222177e-05],7643,4067,0.14408782145007804,[-1.17655796e-17 -4.00534727e-17 -1.79486511e-17]
848,furniture,7639,3709,triangles,0.12306093769385744,[ 0.00171835 -0.03832432  0.03311423],7639,3709,0.09860483859968049,[ 3.62191928e-18  8.82431242e-17 -3.73985615e-16]
804,furniture,8832,4553,triangles,0.17113000537573733,[0.00041792 0.01024457 0.00497982],8832,4553,0.18209516098735304,[4.23069833e-18 5.47003690e-17 1.75019235e-17]
871,furniture,7630,3396,triangles,0.40979795148723575,[-0.04596133  0.02750634  0.03342416],7630,3396,0.34897695607665735,[ 9.19158252e-17 -5.30428992e-18  5.86250718e-17]
894,furniture,6400,3398,triangles,0.4161708857128593,[-2.25824489e-04  1.62829258e-02 -3.23229969e-06],6400,3398,0.41673528492277384,[-6.29360536e-18 -5.25795809e-16  2.83616568e-16]
896,furniture,7643,4152,triangles,0.3632869028404741,[ 0.00297518  0.0102346  -0.01141152],7643,4152,0.34186136737750844,[1.49868076e-16 1.33844445e-16 5.46073570e-16]
864,furniture,6496,3683,triangles,0.07383940135001438,[ 0.03220139 -0.012339   -0.00150564],6496,3683,0.0795873632651541,[-5.23474829e-16  1.19945083e-16 -8.65948713e-19]
899,furniture,7643,4302,triangles,0.4575345918147111,[ 0.00397165 -0.12552475 -0.0016934 ],7643,4302,0.23366864759806794,[ 5.88015612e-17  4.60734813e-16 -2.21044578e-16]
850,furniture,7641,3837,triangles,0.14505398470842804,[0.02586252 0.01417785 0.00075731],7641,3837,0.12468767789246968,[ 1.60326968e-16 -2.05624184e-16  1.03526416e-16]
821,furniture,7630,3732,triangles,0.11687918004330217,[ 0.01053811  0.01216421 -0.00101154],7630,3732,0.125842165677176,[-4.49652224e-17  1.39521597e-17 -1.32381899e-17]
897,furniture,9728,5140,triangles,0.15585402267944784,[-2.16185269e-06 -1.84161988e-02 -1.07833046e-06],9728,5140,0.1558560442975596,[-6.51143644e-16  7.41505862e-16 -2.05196863e-18]
819,furniture,7642,4208,triangles,0.2166021696508241,[-0.00117333  0.03317196 -0.02779234],7642,4208,0.17863679528852378,[-4.59734701e-18  2.87007691e-16  2.38771824e-17]
889,furniture,7555,3659,triangles,0.18504592713381768,[-0.00025753  0.00666072  0.00071113],7555,3659,0.18425861786200173,[-1.14162726e-17  3.56047371e-17 -7.18921749e-17]
869,furniture,7641,4232,triangles,0.14617836355199587,[0.00064346 0.00888503 0.00131565],7641,4232,0.15425654024803864,[-3.92788616e-17  4.10562153e-17  1.76789514e-17]
873,furniture,7643,3967,triangles,0.12521789046225992,[0.00083822 0.00172295 0.00236857],7643,3967,0.12701441139013686,[-2.72868023e-18  1.16283758e-17 -2.39791521e-17]
885,furniture,5760,2924,triangles,0.191405097363582,[-5.82462907e-04  4.36799382e-03 -6.67063203e-05],5760,2924,0.19074385236797853,[-7.55285787e-16  2.12239027e-16 -1.35336908e-17]
855,furniture,7643,4108,triangles,0.3377856902229029,[-0.0164045   0.01358945 -0.03242336],7643,4108,0.37333997846128575,[-9.47432655e-16 -1.18022005e-16  1.41838559e-16]
856,furniture,6144,3088,triangles,0.3251619084531598,[-1.21520525e-16  4.43149942e-16  1.95475472e-16],6144,3088,0.32516190845316006,[-6.93889390e-17  1.50143463e-16 -2.82175693e-16]
812,furniture,6752,3515,triangles,0.1524542093420078,[3.28988750e-09 4.77433462e-02 4.42781767e-04],6752,3515,0.11596264195784145,[ 3.34567209e-17 -2.23229053e-16 -5.18393610e-18]
844,furniture,7642,3836,triangles,0.15892109761960266,[-0.01050565  0.00850977 -0.00276645],7642,3836,0.15004992054523605,[9.21519841e-17 1.36737453e-16 3.18228600e-17]
870,furniture,5888,2946,triangles,0.2513768816758119,[-1.96925893e-08  2.50454053e-02  8.98256009e-08],5888,2946,0.2513770171563373,[-3.91932093e-18  2.22751213e-16 -7.02180262e-17]
818,furniture,7680,3842,triangles,0.4423421257256081,[-0.00478087  0.00113873 -0.01157827],7680,3842,0.44537819306788917,[ 1.04997276e-16  1.15994394e-17 -2.32144109e-16]
807,furniture,7642,3834,triangles,0.10280410518004086,[-0.00104153 -0.01202608  0.01535942],7642,3834,0.09572915730267031,[-2.08528783e-16  9.50284597e-16  2.95639592e-16]
840,furniture,7620,3232,triangles,0.4928155991772651,[ 0.03093407  0.03453278 -0.00865135],7620,3232,0.4115974581987205,[ 1.88861578e-16 -2.08351454e-16 -2.20773619e-16]
810,furniture,5976,3016,triangles,0.08330387206801515,[ 0.00067384 -0.00129254  0.00016342],5976,3016,0.08266115524162358,[-3.44432337e-16  1.01405400e-16 -1.85804069e-17]
849,furniture,7643,3846,triangles,0.10794869140888322,[-9.09187721e-03 -2.89358196e-03  8.69718846e-05],7643,3846,0.10338190329417424,[-1.20180343e-16  4.76304730e-18 -4.05779154e-17]
853,furniture,7639,3734,triangles,0.11643257851541995,[ 0.00630293  0.02050385 -0.01353744],7639,3734,0.13201678912072404,[-2.08575643e-17 -3.85976438e-16 -1.11832521e-16]
834,furniture,7642,3895,triangles,0.16970698309544077,[-0.00920014  0.00728144  0.01163667],7642,3895,0.16104808181734492,[-1.29321742e-16 -1.38100913e-17 -3.65988797e-17]
816,furniture,8544,4523,triangles,0.09617723255553494,[ 3.65596109e-08  4.04338318e-02 -1.96614221e-03],8544,4523,0.07616486975831921,[ 2.61293922e-17  1.25495948e-15 -1.46853566e-16]
881,furniture,7642,3899,triangles,0.222222271936189,[-0.00567952 -0.03050898 -0.00193147],7642,3899,0.21481841647507327,[ 3.78184845e-16 -3.50806557e-16 -2.50576112e-18]
886,furniture,9728,3394,triangles,0.33199582391534205,[8.05809236e-05 6.33392826e-03 3.68742235e-04],9728,3394,0.33183536045847783,[-1.15268436e-16 -2.40183045e-17  2.65616115e-17]
851,furniture,7680,3813,triangles,0.14784924599214141,[-2.09944858e-09  1.65641654e-02 -4.39529450e-03],7680,3813,0.16357337298074984,[-8.53194602e-17  2.87397230e-16 -1.48204437e-17]
841,furniture,7642,3840,triangles,0.22222223420400883,[0.05293068 0.03770562 0.01248408],7642,3840,0.17867513985081934,[-6.59050361e-17 -2.55206735e-16  2.14661188e-16]
839,furniture,7642,3829,triangles,0.2740388199204647,[-0.0063616   0.01355391 -0.00444211],7642,3829,0.26734861217347816,[5.93675018e-17 4.06176282e-17 1.02536882e-15]
891,furniture,7642,3847,triangles,0.19623109089375046,[-0.0092062   0.02678861  0.00761277],7642,3847,0.18577906558817034,[-2.80701436e-16 -2.79727430e-16  4.02625396e-16]
846,furniture,8392,4248,triangles,0.08147467713712185,[-0.00052404 -0.0019924   0.00142754],8392,4248,0.0805084080097406,[ 1.16099064e-16  1.30022588e-17 -7.19277281e-17]
866,furniture,7643,4228,triangles,0.21306425392024297,[0.05528141 0.00855504 0.01894565],7643,4228,0.24343430229357232,[-4.80235300e-16  1.15486302e-16 -4.84147044e-17]
883,furniture,7642,3833,triangles,0.786527847517897,[ 0.02161346 -0.01653154 -0.00937174],7642,3833,0.7134007697765925,[-1.86012321e-16 -2.05969108e-16  2.97440131e-16]
828,furniture,7642,3845,triangles,0.17404638849861195,[-0.00502123 -0.00072916 -0.00484584],7642,3845,0.1752337342329231,[ 5.98423204e-18 -3.15946157e-16 -8.29057961e-18]
826,furniture,7642,3849,triangles,0.2311637107507496,[0.00218308 0.00284093 0.00273357],7642,3849,0.23532298812666874,[ 2.80151757e-18  1.32089570e-17 -2.70272532e-17]
830,furniture,6720,3388,triangles,0.10648915785532333,[ 1.15188285e-03 -4.18933889e-04 -1.17443424e-11],6720,3388,0.1064891578478194,[6.10491586e-17 3.53713598e-17 1.54376053e-16]
842,furniture,8980,4965,triangles,0.05578475577683155,[0.00396098 0.00080715 0.00141814],8980,4965,0.05447971449599438,[1.16625826e-16 4.50378238e-17 5.16846273e-17]
854,furniture,7636,3162,triangles,0.17714664071029257,[-0.01781004  0.00881913 -0.01504883],7636,3162,0.15984533982634433,[ 4.12668880e-16 -7.32775285e-17 -1.73345069e-16]
882,furniture,7643,4007,triangles,0.43741153535787103,[-0.01489536 -0.00456819  0.04371765],7643,4007,0.4058521876576848,[-1.27785091e-16  2.80395733e-17 -9.12813485e-16]
878,furniture,8544,4481,triangles,0.4607816753778792,[-0.00075796 -0.01474107  0.00040812],8544,4481,0.42231717070915614,[-3.23205966e-16 -6.08504296e-17 -6.76378787e-16]
867,furniture,6912,3474,triangles,0.09571070324486224,[-8.89632511e-17 -4.87232592e-16 -3.40992506e-17],6912,3474,0.09571070324486257,[-6.01930071e-17 -1.87402067e-16  3.52337618e-18]
843,furniture,7642,4114,triangles,0.1681639680816735,[-0.00505253 -0.0092417   0.00539118],7642,4114,0.16283958419253444,[-9.98161743e-18 -1.04167741e-17 -1.15367123e-17]
817,furniture,7642,3845,triangles,0.26569549252308006,[0.00234764 0.00751836 0.00867666],7642,3845,0.2540615431485829,[-1.92448282e-17  6.91110224e-17 -1.44603301e-16]
884,furniture,8512,4264,triangles,0.3224047696815025,[0.00617249 0.01108529 0.00442834],8512,4264,0.3139879895255367,[-1.58175536e-17  6.38468962e-18  2.23333443e-16]
827,furniture,8448,4246,triangles,0.17557417658360724,[-1.01321822e-08 -1.29939438e-08 -2.28463817e-16],8448,4246,0.17557416289520206,[ 7.91190790e-17 -2.09068906e-16  2.20894115e-16]
820,furniture,7626,3897,triangles,0.23149513151068427,[ 0.00096176 -0.0033932   0.00043857],7626,3897,0.22684532353260248,[ 7.53485177e-17  2.27913374e-19 -1.45935782e-17]
888,furniture,7642,3845,triangles,0.2812499610315064,[0.13265808 0.00621873 0.02190954],7642,3845,0.1388338478804444,[-9.64089378e-16 -6.50189698e-17 -2.32728155e-17]
872,furniture,7643,3851,triangles,0.160904291935368,[-0.00533226  0.00066208  0.00596485],7643,3851,0.1558642740968046,[3.79424701e-16 5.31669547e-17 9.27588310e-17]
1809,sink,7642,3887,triangles,0.2391592795361906,[ 0.0042131  -0.05039908  0.08704732],7642,3887,0.32004155812693846,[ 5.08411882e-18  1.28597591e-16 -2.65902270e-16]
1812,satellite_dish,7637,3866,triangles,0.06134597468834182,[ 0.00134925  0.00668499 -0.00340371],7637,3866,0.05894974932283398,[-1.31957444e-17  7.50247711e-17 -9.60783732e-18]
1804,slot_machine,7643,3836,triangles,0.21069838476011296,[0.03007371 0.04341626 0.00281858],7643,3836,0.16412447051559848,[-4.43774463e-16  5.32652360e-16  2.83127131e-17]
1807,sink,7642,3835,triangles,0.08760611760690797,[-0.00130752 -0.00580762  0.01088406],7642,3835,0.08692241430281201,[-2.13504428e-18  1.83469059e-18 -7.36771212e-18]
1808,sink,7250,3823,triangles,0.2658414752381389,[ 1.06361282e-17 -8.27585159e-17 -7.77272280e-17],7250,3823,0.2658414752381391,[ 5.37251529e-19 -6.27095957e-18  2.01832331e-18]
1810,sink,7643,4188,triangles,0.2456786876753778,[ 0.00688179  0.01658103 -0.00374302],7643,4188,0.23580740179509804,[-1.32630959e-17  3.60936806e-17  1.24741033e-16]
1800,fireplace,7643,3833,triangles,0.34023370300877326,[-0.00335696  0.00371432 -0.00090982],7643,3833,0.34793019890748406,[-4.57717176e-17 -4.30128148e-17 -1.30776336e-17]
1813,satellite_dish,5888,2997,triangles,0.5286944682354797,[-7.19242246e-05  5.60920783e-03 -2.25405259e-03],5888,2997,0.5170082927028133,[-1.82865239e-17  7.03289427e-17  1.10031363e-16]
1814,satellite_dish,6950,3589,triangles,0.7745504156373995,[-0.0014751   0.00014481  0.00274692],6950,3589,0.7738778469449729,[-3.98275883e-19 -2.35688454e-17  3.42130584e-17]
1803,slot_machine,7642,3927,triangles,0.4866165380809106,[-0.01648211  0.02264847 -0.00155969],7642,3927,0.42605712079279384,[-3.23143600e-17 -1.07855891e-16 -1.95115972e-16]
1806,slot_machine,7642,4077,triangles,0.2072324842177407,[ 0.079911    0.05720505 -0.04679702],7642,4077,0.14973532794016267,[-1.01954256e-16 -4.59435790e-17 -1.89283563e-16]
1805,slot_machine,9800,5043,triangles,0.14234471679919655,[ 0.00164882  0.00473853 -0.00248878],9800,5043,0.14646968448044048,[1.01594323e-16 3.91957381e-16 2.07908827e-16]
